loan_id,default_date,default_reason,unpaid_amount
37401,2023-02-19,Bankruptcy,47957.33
37407,2023-03-26,Job Loss,5918.46
37408,2023-08-12,Bankruptcy,69271.21
37413,2023-04-04,Bankruptcy,19222.0
37414,2023-01-06,Bankruptcy,2518.81
37416,2023-08-16,Missed Payments,33873.96
37419,2023-10-26,Bankruptcy,29629.27
37420,2023-12-19,Missed Payments,46460.2
37423,2023-10-04,Job Loss,28753.38
37424,2023-05-10,Job Loss,44927.4
37426,2023-04-06,Missed Payments,13565.43
37428,2023-12-12,Missed Payments,58420.89
37431,2023-02-26,Fraud,50105.49
37433,2023-04-04,Fraud,61357.82
37434,2023-02-08,Job Loss,55536.14
37437,2023-03-06,Bankruptcy,33232.8
37440,2023-09-15,Bankruptcy,16906.42
37442,2023-04-14,Job Loss,11399.38
37444,2023-11-21,Job Loss,27887.92
37445,2023-08-31,Bankruptcy,13832.52
37450,2023-08-08,Fraud,35810.73
37451,2023-11-08,Fraud,64518.96
37457,2023-09-26,Fraud,42773.1
37458,2023-12-06,Bankruptcy,9996.47
37460,2023-03-13,Job Loss,62406.68
37463,2023-02-09,Bankruptcy,11320.5
37466,2023-06-10,Bankruptcy,49390.57
37467,2023-07-21,Missed Payments,27681.6
37469,2023-12-14,Missed Payments,46051.5
37478,2023-03-06,Job Loss,41210.76
37480,2023-02-13,Fraud,28295.75
37481,2023-07-24,Missed Payments,46487.6
37488,2023-04-20,Fraud,59704.98
37489,2023-09-09,Missed Payments,66530.75
37492,2023-08-26,Missed Payments,66410.72
37498,2023-05-21,Job Loss,39467.55
37500,2023-03-25,Missed Payments,60527.79
37506,2023-09-08,Bankruptcy,6590.63
37508,2023-11-11,Job Loss,16586.14
37510,2023-11-11,Fraud,31832.26
37511,2023-11-09,Fraud,63293.18
37524,2023-07-16,Fraud,45787.7
37530,2023-12-13,Fraud,43408.01
37531,2023-06-09,Fraud,25588.62
37538,2023-09-28,Bankruptcy,3085.2
37539,2023-01-15,Job Loss,15552.75
37541,2023-05-18,Missed Payments,64768.56
37543,2023-09-30,Job Loss,29349.34
37547,2023-03-04,Job Loss,1441.86
37548,2023-12-07,Job Loss,41696.09
37549,2023-06-01,Fraud,31901.51
37550,2023-01-04,Fraud,13466.79
37551,2023-12-27,Missed Payments,43288.86
37553,2023-05-07,Bankruptcy,27779.56
37556,2023-12-04,Job Loss,38398.27
37558,2023-04-28,Bankruptcy,28247.42
37559,2023-03-09,Fraud,1599.43
37563,2023-06-21,Missed Payments,39791.8
37564,2023-08-12,Bankruptcy,22631.49
37565,2023-11-26,Missed Payments,36856.39
37566,2023-06-27,Missed Payments,53332.91
37568,2023-08-17,Fraud,43979.43
37570,2023-06-22,Job Loss,42403.01
37581,2023-06-19,Missed Payments,52925.73
37583,2023-06-15,Fraud,60732.88
37584,2023-01-06,Missed Payments,22606.59
37585,2023-01-20,Fraud,8216.0
37587,2023-12-08,Missed Payments,41247.58
37589,2023-02-11,Missed Payments,40721.14
37590,2023-03-10,Bankruptcy,5026.59
37592,2023-03-10,Job Loss,54118.15
37598,2023-10-20,Fraud,65867.32
37599,2023-12-15,Missed Payments,36216.28
37600,2023-05-24,Fraud,63227.57
37601,2023-06-30,Missed Payments,4452.31
37603,2023-01-20,Missed Payments,20243.61
37604,2023-07-26,Bankruptcy,22604.35
37605,2023-09-03,Fraud,52399.36
37607,2023-05-26,Missed Payments,29123.82
37609,2023-11-19,Job Loss,15410.38
37614,2023-03-01,Job Loss,3967.73
37616,2023-12-14,Fraud,8488.62
37618,2023-03-28,Bankruptcy,66283.79
37619,2023-01-30,Bankruptcy,26910.77
37622,2023-11-29,Bankruptcy,9332.75
37623,2023-06-24,Missed Payments,65833.13
37626,2023-10-21,Job Loss,57883.52
37629,2023-04-21,Missed Payments,62596.12
37630,2023-01-22,Fraud,4856.83
37631,2023-04-18,Fraud,2655.88
37633,2023-03-06,Fraud,41051.54
37637,2023-11-18,Job Loss,62037.1
37640,2023-12-22,Job Loss,66982.67
37641,2023-01-23,Job Loss,23075.71
37644,2023-06-04,Fraud,30275.05
37645,2023-08-17,Missed Payments,12889.41
37647,2023-07-28,Bankruptcy,14784.24
37649,2023-01-12,Job Loss,47778.85
37650,2023-12-24,Fraud,20856.45
37651,2023-07-22,Job Loss,2482.07
37654,2023-08-21,Missed Payments,33808.8
37655,2023-07-04,Bankruptcy,32603.25
37656,2023-02-15,Fraud,68592.98
37660,2023-01-22,Bankruptcy,25063.32
37661,2023-11-14,Fraud,43035.79
37664,2023-11-15,Bankruptcy,28012.84
37665,2023-10-18,Job Loss,69944.59
37667,2023-10-09,Bankruptcy,13824.23
37669,2023-01-31,Job Loss,46293.79
37680,2023-05-17,Job Loss,5116.13
37681,2023-08-20,Fraud,53323.94
37682,2023-05-03,Missed Payments,29276.79
37685,2023-07-14,Missed Payments,26680.29
37688,2023-08-13,Missed Payments,45581.34
37692,2023-07-13,Bankruptcy,41846.62
37704,2023-06-11,Bankruptcy,40551.95
37705,2023-10-24,Bankruptcy,24889.88
37710,2023-06-24,Missed Payments,18307.47
37714,2023-03-16,Missed Payments,43195.44
37716,2023-06-15,Job Loss,54176.24
37718,2023-03-23,Job Loss,46016.62
37721,2023-12-17,Bankruptcy,23434.15
37725,2023-01-30,Fraud,27252.94
37727,2023-04-17,Missed Payments,59490.92
37729,2023-07-11,Bankruptcy,26022.14
37731,2023-04-01,Missed Payments,23396.26
37732,2023-08-05,Bankruptcy,55223.8
37734,2023-11-15,Job Loss,51791.01
37736,2023-03-15,Missed Payments,16440.69
37738,2023-06-12,Missed Payments,44666.08
37739,2023-10-12,Missed Payments,61482.08
37740,2023-10-23,Job Loss,31171.12
37741,2023-07-10,Missed Payments,53021.28
37742,2023-12-23,Job Loss,23730.49
37743,2023-10-11,Fraud,19111.41
37744,2023-10-29,Job Loss,6185.46
37746,2023-07-01,Fraud,27475.22
37754,2023-02-05,Missed Payments,58861.48
37757,2023-10-03,Job Loss,49703.99
37762,2023-03-03,Fraud,31974.81
37766,2023-01-04,Job Loss,13165.65
37767,2023-05-28,Fraud,59554.59
37769,2023-04-22,Fraud,32946.03
37771,2023-03-30,Bankruptcy,30939.05
37773,2023-08-07,Bankruptcy,45667.14
37774,2023-10-04,Bankruptcy,54803.86
37779,2023-09-02,Bankruptcy,64973.18
37780,2023-05-25,Bankruptcy,36124.56
37786,2023-04-23,Missed Payments,59195.18
37791,2023-08-18,Missed Payments,52346.15
37793,2023-06-03,Fraud,23755.04
37794,2023-07-31,Bankruptcy,61551.79
37797,2023-12-20,Job Loss,64475.08
37802,2023-03-27,Fraud,6077.23
37809,2023-11-27,Missed Payments,63151.43
37810,2023-12-26,Missed Payments,4521.6
37811,2023-09-09,Bankruptcy,26315.11
37813,2023-01-21,Bankruptcy,20242.68
37816,2023-09-09,Missed Payments,13078.63
37817,2023-03-11,Fraud,23820.14
37823,2023-01-13,Job Loss,42735.1
37825,2023-11-15,Job Loss,28293.01
37827,2023-03-04,Missed Payments,22826.66
37831,2023-05-29,Missed Payments,33843.6
37836,2023-05-05,Job Loss,7915.94
37849,2023-02-18,Fraud,37287.8
37850,2023-04-26,Bankruptcy,51518.25
37859,2023-03-18,Missed Payments,26383.64
37860,2023-09-28,Fraud,5129.87
37862,2023-06-27,Job Loss,34169.94
37866,2023-09-22,Job Loss,55442.89
37867,2023-03-22,Bankruptcy,13388.0
37868,2023-10-10,Missed Payments,58897.34
37870,2023-04-27,Job Loss,4040.18
37872,2023-01-16,Fraud,8322.23
37873,2023-08-12,Bankruptcy,46234.26
37879,2023-07-25,Bankruptcy,64173.56
37880,2023-05-27,Bankruptcy,11273.53
37882,2023-02-28,Fraud,62252.94
37885,2023-03-06,Fraud,7361.04
37887,2023-07-13,Bankruptcy,54818.09
37889,2023-04-14,Fraud,5196.01
37890,2023-11-06,Bankruptcy,9430.64
37892,2023-07-01,Job Loss,4073.53
37893,2023-05-01,Fraud,24056.65
37895,2023-12-02,Missed Payments,67669.5
37898,2023-04-01,Bankruptcy,29138.93
37899,2023-06-03,Job Loss,8028.03
37902,2023-10-03,Bankruptcy,31162.34
37908,2023-10-06,Bankruptcy,56384.81
37915,2023-08-20,Missed Payments,12011.24
37918,2023-04-29,Fraud,46715.38
37921,2023-01-15,Fraud,7123.49
37922,2023-05-17,Missed Payments,42127.65
37925,2023-11-14,Bankruptcy,69170.65
37931,2023-11-03,Fraud,6238.02
37933,2023-06-16,Job Loss,34838.5
37934,2023-03-01,Missed Payments,48397.48
37936,2023-04-08,Job Loss,68668.72
37937,2023-03-26,Job Loss,69884.27
37938,2023-03-03,Fraud,29667.77
37940,2023-10-01,Missed Payments,19068.96
37941,2023-06-03,Bankruptcy,3923.59
37942,2023-04-30,Bankruptcy,19114.46
37944,2023-02-01,Bankruptcy,4360.86
37945,2023-05-04,Fraud,8177.77
37947,2023-02-22,Job Loss,20223.52
37948,2023-05-24,Missed Payments,58404.5
37950,2023-08-02,Job Loss,35169.59
37952,2023-04-07,Bankruptcy,56941.33
37955,2023-05-03,Job Loss,42764.01
37960,2023-11-09,Bankruptcy,23257.2
37965,2023-03-17,Missed Payments,64191.79
37966,2023-01-08,Fraud,24329.56
37970,2023-11-16,Job Loss,36739.81
37971,2023-05-14,Fraud,62138.24
37975,2023-10-13,Missed Payments,53025.54
37977,2023-12-30,Job Loss,66321.79
37978,2023-07-08,Fraud,29391.3
37985,2023-02-13,Missed Payments,35446.73
37988,2023-11-29,Fraud,68851.47
37992,2023-07-05,Job Loss,18542.86
37995,2023-02-23,Missed Payments,45687.15
37996,2023-09-25,Bankruptcy,3138.12
38001,2023-12-14,Job Loss,30921.97
38003,2023-07-16,Job Loss,28383.68
38006,2023-12-23,Bankruptcy,17727.0
38007,2023-05-01,Fraud,32027.95
38009,2023-04-11,Fraud,58332.72
38019,2023-01-05,Bankruptcy,67438.23
38022,2023-04-13,Fraud,15234.5
38023,2023-10-09,Missed Payments,53381.22
38026,2023-03-04,Fraud,33167.65
38028,2023-01-08,Job Loss,3631.43
38038,2023-10-31,Fraud,26397.14
38039,2023-04-20,Job Loss,67087.01
38040,2023-12-10,Missed Payments,13480.65
38042,2023-12-14,Job Loss,17765.81
38043,2023-02-23,Job Loss,5034.96
38044,2023-02-09,Missed Payments,26170.9
38045,2023-11-01,Job Loss,53756.5
38051,2023-04-19,Fraud,37207.58
38054,2023-02-19,Fraud,49484.42
38055,2023-12-29,Job Loss,48921.64
38057,2023-08-26,Job Loss,20136.02
38060,2023-05-25,Job Loss,19721.33
38062,2023-11-06,Fraud,58686.12
38063,2023-05-31,Job Loss,57359.71
38064,2024-01-01,Job Loss,36185.94
38065,2023-08-13,Job Loss,46158.72
38068,2023-04-10,Missed Payments,44195.25
38070,2023-10-13,Job Loss,38413.08
38072,2023-05-28,Missed Payments,59852.07
38074,2023-02-11,Bankruptcy,19438.0
38077,2023-03-13,Fraud,65486.41
38080,2023-07-13,Missed Payments,3275.58
38082,2023-11-22,Bankruptcy,24786.5
38084,2023-10-15,Bankruptcy,59121.27
38086,2023-08-14,Fraud,47529.75
38089,2023-11-12,Job Loss,53588.96
38093,2023-07-01,Bankruptcy,61555.3
38096,2023-04-07,Job Loss,36458.84
38099,2023-02-06,Missed Payments,25170.82
38103,2023-10-04,Fraud,16948.96
38104,2023-08-18,Job Loss,3960.25
38106,2023-07-16,Bankruptcy,36103.69
38107,2023-03-26,Fraud,3215.56
38109,2023-08-24,Job Loss,65666.19
38110,2023-09-30,Missed Payments,16131.16
38111,2023-01-11,Fraud,67501.8
38112,2023-09-23,Bankruptcy,21219.21
38114,2023-11-03,Bankruptcy,30797.93
38116,2023-11-08,Job Loss,38475.41
38122,2023-01-13,Bankruptcy,30136.18
38123,2023-05-06,Job Loss,69817.02
38124,2023-04-30,Fraud,24325.1
38125,2023-06-24,Fraud,41022.22
38128,2023-04-15,Fraud,40157.05
38130,2023-08-20,Job Loss,14132.07
38140,2023-09-12,Bankruptcy,27887.8
38145,2023-02-28,Fraud,59652.87
38152,2023-11-03,Bankruptcy,45882.48
38155,2023-07-11,Fraud,45639.92
38161,2023-08-28,Missed Payments,45758.47
38162,2023-06-21,Job Loss,64830.42
38164,2023-11-22,Fraud,39463.88
38168,2023-06-05,Fraud,37097.04
38169,2023-04-20,Bankruptcy,4114.97
38171,2023-02-12,Job Loss,26202.95
38172,2023-06-01,Bankruptcy,12982.14
38174,2023-08-23,Bankruptcy,51747.14
38175,2023-11-18,Job Loss,35063.37
38176,2023-12-29,Bankruptcy,60481.12
38179,2023-12-13,Bankruptcy,12697.46
38180,2023-05-30,Missed Payments,39381.35
38182,2023-01-01,Missed Payments,8415.67
38185,2023-06-12,Fraud,7451.48
38187,2023-10-22,Job Loss,41312.91
38191,2023-10-03,Job Loss,38091.99
38192,2023-05-25,Missed Payments,32772.97
38195,2023-04-07,Missed Payments,5325.72
38196,2023-07-04,Fraud,12945.55
38197,2023-09-23,Job Loss,45145.36
38200,2023-02-02,Bankruptcy,18634.22
38208,2023-07-12,Bankruptcy,14757.39
38211,2023-12-14,Job Loss,53199.07
38212,2023-03-19,Job Loss,60085.11
38216,2023-10-10,Missed Payments,19660.47
38217,2023-05-17,Bankruptcy,49012.85
38221,2023-08-10,Job Loss,44030.87
38222,2023-08-18,Fraud,46316.48
38226,2023-05-13,Fraud,37664.86
38228,2023-11-12,Job Loss,3739.68
38233,2023-10-21,Job Loss,19537.22
38236,2023-01-27,Missed Payments,66305.01
38237,2023-01-08,Fraud,69189.95
38239,2023-11-03,Missed Payments,33543.14
38241,2023-06-15,Missed Payments,7029.84
38242,2023-01-28,Job Loss,41978.15
38243,2023-06-02,Bankruptcy,1158.12
38245,2023-10-29,Fraud,28693.18
38246,2023-05-20,Fraud,65310.39
38249,2023-08-19,Missed Payments,14931.58
38250,2023-11-27,Bankruptcy,40777.16
38253,2023-09-27,Job Loss,57178.4
38258,2023-11-27,Job Loss,17538.22
38259,2023-10-27,Job Loss,42707.96
38260,2023-07-02,Bankruptcy,59672.57
38263,2023-01-23,Fraud,44415.12
38269,2023-11-22,Missed Payments,15372.95
38271,2023-05-07,Bankruptcy,8541.79
38272,2023-08-18,Job Loss,40673.39
38273,2023-12-28,Missed Payments,51188.03
38279,2023-03-22,Fraud,40043.27
38284,2023-02-21,Job Loss,38036.52
38288,2023-09-26,Fraud,56005.24
38292,2023-06-16,Bankruptcy,49862.76
38293,2023-03-31,Bankruptcy,10793.48
38294,2024-01-01,Fraud,43670.43
38295,2023-07-05,Bankruptcy,59830.28
38298,2023-06-06,Fraud,57733.39
38300,2023-01-01,Bankruptcy,36959.93
38301,2023-05-10,Missed Payments,6029.95
38303,2023-10-27,Bankruptcy,39843.56
38305,2023-05-26,Fraud,49063.61
38306,2023-07-18,Fraud,18846.03
38312,2023-05-02,Job Loss,27866.14
38314,2023-06-10,Missed Payments,26106.9
38315,2023-04-03,Missed Payments,64456.74
38318,2023-08-31,Fraud,15650.85
38319,2023-05-10,Bankruptcy,57260.23
38322,2023-06-20,Job Loss,5495.78
38323,2023-11-07,Fraud,51842.77
38325,2023-11-25,Bankruptcy,40168.34
38329,2023-05-16,Fraud,10525.29
38331,2023-09-24,Fraud,35030.95
38332,2023-10-15,Bankruptcy,39168.63
38333,2023-11-20,Fraud,15965.71
38337,2023-05-25,Fraud,24759.73
38339,2023-06-27,Job Loss,68595.73
38340,2023-03-29,Job Loss,52271.92
38341,2023-04-05,Missed Payments,8530.36
38343,2023-12-10,Bankruptcy,25501.45
38345,2023-09-23,Job Loss,52363.28
38350,2023-03-05,Fraud,32131.36
38351,2023-02-27,Bankruptcy,1525.76
38352,2023-03-27,Missed Payments,60700.53
38355,2023-04-04,Fraud,50491.6
38356,2023-05-07,Missed Payments,64804.78
38359,2023-07-07,Bankruptcy,65112.07
38364,2023-11-24,Fraud,20968.72
38367,2023-05-04,Missed Payments,28880.35
38370,2023-09-13,Bankruptcy,69845.57
38372,2023-04-16,Fraud,39874.17
38376,2023-10-08,Job Loss,42460.22
38377,2023-07-18,Job Loss,11066.4
38378,2023-07-16,Bankruptcy,26102.01
38381,2023-06-05,Missed Payments,15605.21
38382,2023-03-20,Missed Payments,46893.91
38384,2023-01-08,Bankruptcy,25064.45
38386,2023-04-19,Fraud,66541.16
38387,2023-11-23,Missed Payments,12694.35
38391,2023-12-15,Bankruptcy,19474.38
38392,2023-04-19,Job Loss,44132.14
38393,2023-04-02,Fraud,44081.94
38397,2023-01-21,Bankruptcy,15981.3
38400,2023-10-12,Job Loss,48436.1
38406,2023-09-14,Job Loss,58916.78
38415,2023-02-04,Job Loss,15715.83
38416,2023-06-25,Job Loss,56506.4
38418,2023-10-12,Job Loss,34112.86
38426,2023-07-03,Fraud,55759.69
38427,2023-02-02,Fraud,51987.13
38428,2023-12-10,Bankruptcy,22861.95
38430,2023-11-04,Missed Payments,50744.75
38433,2023-02-18,Bankruptcy,24736.91
38435,2023-12-20,Job Loss,38286.83
38436,2023-01-29,Bankruptcy,13289.3
38438,2023-05-02,Missed Payments,10771.11
38439,2023-07-25,Missed Payments,15437.39
38442,2023-05-09,Missed Payments,21749.25
38444,2023-01-10,Job Loss,14342.59
38445,2023-12-09,Job Loss,64601.99
38446,2023-07-08,Missed Payments,51943.57
38448,2023-10-26,Fraud,40270.84
38454,2023-08-13,Fraud,56161.79
38455,2023-03-08,Fraud,5670.44
38456,2023-12-25,Job Loss,9906.87
38459,2023-06-10,Bankruptcy,11727.73
38462,2023-04-11,Job Loss,10489.41
38463,2023-12-19,Missed Payments,26910.79
38464,2023-09-28,Missed Payments,50461.82
38465,2023-09-23,Bankruptcy,46910.24
38470,2023-07-02,Job Loss,62285.11
38472,2023-06-14,Missed Payments,39883.02
38474,2023-05-10,Job Loss,57096.1
38477,2023-02-09,Fraud,5853.6
38480,2023-01-05,Bankruptcy,18295.94
38482,2023-02-03,Fraud,18403.9
38486,2023-01-11,Fraud,66409.24
38488,2023-07-27,Bankruptcy,5528.11
38490,2023-06-05,Missed Payments,60060.21
38492,2023-06-15,Missed Payments,51148.93
38496,2023-04-13,Bankruptcy,54399.0
38502,2023-08-25,Bankruptcy,6081.95
38504,2023-07-13,Missed Payments,14888.15
38505,2023-11-26,Fraud,43193.51
38507,2023-03-04,Fraud,11085.24
38510,2023-06-29,Missed Payments,49019.42
38513,2023-10-07,Fraud,39249.29
38515,2023-11-26,Fraud,62442.57
38517,2023-02-19,Missed Payments,61861.83
38518,2023-05-18,Job Loss,60795.74
38519,2023-03-24,Missed Payments,21918.55
38522,2023-02-10,Job Loss,45199.32
38527,2023-03-06,Missed Payments,22285.76
38530,2023-02-21,Missed Payments,25235.42
38534,2023-01-09,Missed Payments,59879.11
38535,2023-04-03,Fraud,41535.48
38536,2023-12-15,Missed Payments,22149.69
38539,2023-04-11,Fraud,3755.01
38542,2023-01-21,Bankruptcy,26012.84
38546,2023-05-31,Job Loss,64549.73
38548,2023-05-13,Bankruptcy,64504.16
38549,2023-06-14,Job Loss,16000.48
38552,2023-08-06,Fraud,66453.86
38554,2023-05-31,Missed Payments,6706.35
38555,2023-07-18,Bankruptcy,16387.31
38559,2023-09-30,Bankruptcy,38597.98
38561,2023-01-08,Job Loss,49712.52
38562,2023-04-14,Job Loss,50134.74
38564,2023-08-04,Fraud,36856.01
38573,2023-03-09,Bankruptcy,4292.28
38577,2023-04-18,Fraud,34920.93
38578,2023-08-30,Fraud,22288.33
38579,2023-10-26,Job Loss,10693.07
38581,2023-10-11,Job Loss,22315.96
38586,2023-09-04,Bankruptcy,7565.85
38587,2023-06-10,Fraud,51855.0
38591,2023-11-21,Bankruptcy,20953.58
38595,2023-11-12,Job Loss,5237.16
38596,2023-01-30,Missed Payments,17464.26
38599,2023-10-24,Fraud,29193.52
38600,2023-07-21,Job Loss,48044.12
38601,2023-09-02,Job Loss,2454.0
38611,2023-08-29,Job Loss,61235.84
38614,2023-09-17,Job Loss,48694.93
38616,2023-07-12,Job Loss,67477.86
38618,2023-05-31,Missed Payments,3826.51
38624,2023-07-27,Fraud,51034.46
38625,2023-07-19,Missed Payments,8977.96
38627,2023-05-02,Job Loss,65135.72
38634,2023-08-03,Bankruptcy,57583.17
38635,2023-04-23,Bankruptcy,14391.17
38636,2023-05-28,Bankruptcy,63268.48
38637,2023-12-23,Bankruptcy,38873.68
38639,2023-01-05,Job Loss,30585.17
38643,2023-10-02,Job Loss,45022.05
38645,2023-10-01,Bankruptcy,7513.49
38646,2023-12-11,Bankruptcy,32606.89
38647,2023-12-01,Missed Payments,34724.82
38648,2023-06-27,Bankruptcy,55922.12
38651,2023-06-15,Bankruptcy,30605.25
38652,2023-10-27,Missed Payments,4800.67
38654,2023-11-10,Bankruptcy,15189.29
38655,2023-05-06,Bankruptcy,31217.11
38657,2023-10-01,Job Loss,18126.15
38658,2023-12-26,Fraud,58455.84
38666,2023-12-22,Job Loss,18511.82
38669,2023-06-17,Job Loss,13464.07
38670,2023-12-28,Missed Payments,3059.43
38674,2023-07-31,Job Loss,13588.25
38676,2023-08-04,Missed Payments,33412.23
38678,2023-10-02,Bankruptcy,30595.4
38683,2023-11-27,Fraud,35174.65
38685,2023-11-29,Missed Payments,11694.79
38686,2023-04-03,Bankruptcy,49990.6
38687,2023-12-10,Fraud,16311.36
38688,2023-11-02,Fraud,47558.82
38692,2023-12-02,Fraud,15314.79
38693,2023-01-19,Job Loss,13803.51
38695,2023-07-04,Fraud,21706.44
38697,2023-02-11,Job Loss,30650.08
38700,2023-09-09,Job Loss,67714.23
38706,2023-03-20,Missed Payments,64049.47
38709,2023-10-21,Bankruptcy,34228.78
38713,2023-08-01,Fraud,51338.09
38716,2023-07-12,Fraud,60492.0
38717,2023-06-15,Job Loss,19243.4
38722,2023-02-26,Job Loss,38415.69
38727,2023-09-15,Bankruptcy,69195.12
38729,2023-12-04,Bankruptcy,18758.05
38732,2023-12-23,Bankruptcy,30116.92
38733,2023-04-11,Fraud,38632.3
38735,2023-09-23,Bankruptcy,62278.03
38737,2023-05-18,Job Loss,40364.24
38739,2023-02-21,Fraud,33176.58
38744,2023-03-21,Fraud,53872.15
38745,2023-03-27,Job Loss,63614.84
38750,2023-07-05,Bankruptcy,25075.47
38751,2023-08-30,Fraud,22075.87
38756,2023-01-18,Bankruptcy,23721.11
38759,2023-01-03,Job Loss,35799.71
38760,2023-03-25,Job Loss,28103.16
38761,2023-11-20,Bankruptcy,37455.53
38768,2023-04-03,Missed Payments,19329.98
38769,2023-08-11,Bankruptcy,21085.54
38771,2023-11-09,Fraud,23210.3
38777,2023-05-09,Bankruptcy,40690.37
38778,2023-11-25,Job Loss,37863.15
38779,2023-04-13,Job Loss,42577.71
38783,2023-11-26,Fraud,5960.54
38785,2023-07-16,Bankruptcy,3015.98
38786,2023-07-30,Fraud,31090.66
38787,2023-12-04,Missed Payments,62302.72
38792,2023-08-31,Fraud,5172.43
38796,2023-08-02,Job Loss,58046.09
38801,2023-10-04,Job Loss,55295.94
38802,2023-08-08,Fraud,38187.61
38803,2023-10-06,Job Loss,48745.84
38804,2023-09-10,Fraud,20112.78
38805,2023-03-23,Job Loss,10660.77
38809,2023-04-18,Missed Payments,21395.99
38817,2023-11-26,Job Loss,5776.44
38818,2023-04-30,Missed Payments,59558.62
38819,2023-01-31,Bankruptcy,69916.2
38820,2023-10-24,Missed Payments,32371.54
38822,2023-04-13,Fraud,36756.75
38823,2023-08-21,Bankruptcy,32540.69
38826,2023-06-27,Job Loss,21711.84
38828,2023-02-12,Job Loss,30011.34
38831,2023-03-02,Bankruptcy,34117.48
38837,2023-09-03,Job Loss,33749.15
38841,2023-04-29,Job Loss,60497.29
38842,2023-08-29,Fraud,66058.26
38844,2023-05-18,Missed Payments,58799.48
38849,2023-12-04,Job Loss,42929.44
38851,2023-04-10,Missed Payments,10797.51
38853,2023-09-25,Missed Payments,50417.48
38854,2023-04-03,Missed Payments,8414.56
38856,2023-03-05,Fraud,16241.84
38857,2023-11-11,Job Loss,3747.27
38858,2023-11-11,Fraud,44217.21
38859,2023-02-22,Fraud,25962.56
38867,2023-06-12,Job Loss,12926.52
38868,2023-12-22,Bankruptcy,24158.56
38870,2023-06-20,Missed Payments,51650.43
38872,2023-01-29,Job Loss,35928.27
38873,2023-07-18,Fraud,68503.67
38875,2023-12-18,Job Loss,64485.95
38878,2023-02-20,Job Loss,11643.34
38882,2023-09-04,Fraud,16171.57
38883,2023-09-25,Job Loss,21502.76
38885,2023-09-22,Fraud,16802.33
38887,2023-02-25,Missed Payments,53275.94
38890,2023-07-25,Fraud,49861.89
38894,2023-08-30,Fraud,34939.56
38895,2023-04-04,Job Loss,49180.21
38897,2023-10-07,Job Loss,30379.62
38898,2023-08-26,Bankruptcy,54907.37
38900,2023-12-08,Missed Payments,13900.22
38902,2023-03-09,Bankruptcy,30178.03
38912,2023-05-19,Bankruptcy,42925.29
38913,2023-09-17,Fraud,18594.55
38914,2023-04-17,Fraud,42085.37
38917,2023-09-10,Bankruptcy,24822.29
38918,2023-08-08,Fraud,11614.24
38920,2023-05-03,Job Loss,13386.52
38922,2023-01-06,Job Loss,40937.71
38923,2023-12-04,Bankruptcy,46698.66
38925,2023-09-22,Bankruptcy,60923.0
38928,2023-10-07,Job Loss,2523.62
38929,2023-09-18,Bankruptcy,49288.74
38930,2023-01-14,Missed Payments,6949.73
38933,2023-09-21,Bankruptcy,51250.07
38935,2023-09-07,Bankruptcy,36703.6
